ID,Tanggal Berita,Media,Judul Berita,Isu Ekonomi,Sektor,Ringkasan Berita,Link Berita
a3abfda2195e49cd517774d3dc81bfc3,2024-01-02,radarlamongan.jawapos.com,Tahun Ini Pemkab Lamongan Berupaya Melanjutkan Program Prioritas - radarlamongan.jawapos.com,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Tahun Ini Pemkab Lamongan Berupaya Melanjutkan Program Prioritas radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQM0hlRnFjT0o3cWNNaGZlYUFuNGVPcXpVVUdxZFpESC13a3FkX0FZM28yZzBxMEx5SzlRbXRuTWM4amRvRFdXZVdxYmJqdHJkSGRJQl9HSldiZWdPT242Rmd1VHZkb0szZzZlbjlCRXFKdW5RcHBFRDNILWFCNXl2bzVSS01QdHNwMUN5c0Y1NmEyWTU0TWpWUllQYnFSQWZGWFVoQ1MyYmFXb3B2ekd2MzdFbFk3SGl4cWxZdkYzUDA4bDDSAcgBQVVfeXFMTVgwOHpLeTRDdmp4SEJaRGFiSFJITkg0MDBwM19PNDhDRGlfODZkSkswN1l5QjFDQzNrWUI2WkRCWmM4dE9XZDNXMlFHaDE4azlINU9HUEFGcmVvWDVCQVZKTmtwN2VBODd1OUtoSHhhUnZyd1lnX3R3VzE2TTZUaVRWYUlvMnVLVkVNZ2d3YVY5S01WdVhiYm9IZVVrTnVlUmxkeDAwTTVzSjdjMFpaV05DNmpVdUIwLWtBZDBURDB2b2t0aFJJdFk?oc=5
b0563ca4bc352d0aa30649c7f152175f,2023-12-31,Radar Lamongan,"Sering Fasilitasi UMKM, Kinerja Bank Daerah Lamongan Menggembirakan, Segini Asetnya di Tutup Tahun 2023 - Radar Lamongan",UMKM,K - Jasa Keuangan dan Asuransi,"Sering Fasilitasi UMKM, Kinerja Bank Daerah Lamongan Menggembirakan, Segini Asetnya di Tutup Tahun 2023 Radar Lamongan",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPMU1mMmFDNnk0TnUtSWc0RHhUV0R3NUxLUV95TDVvVVNVbXpxZWhTVGROeWNlbDZJbVhWVy01cmN4aF9pUGZRc0RjRWVyazNScWNZNnN0dklMemNKeG1ack16cVlBRUNqcmh1cDc1T3lwQWFVNVM4MFQ4ajRucDJBSW1zRGVzenBEbjhPWG10c25Sa0RVMTBkWGhVWHBpMUZwdUxuTW5BWFJVb2NXR2M3SFZ5R2lycG0wSmJXUXRCYWprT281WEppRy1oS1lUVFVDTlVObjlLQzJVbnlOWWhkYVphT1dpalN5VVpz0gHwAUFVX3lxTFBZTTR1dlZKTGVqTkFYRTRjZlUzV2hXaVEzcktiMzNNMk4zd0wwM3VMU1pBNHJSQ0MwUmpaWjdOYmhNQUtlQ2xJamFPejNDNWZ4SzZlUUJDQ2M0X2c3NzFIdEc0dDJwR29CZkNxWFE2cnZXRUhzNWVtZmJoclpXeG5GU0FnSXViWlpuU1BQd1A3YjNhZDFzWW9xdkNIdWFFSU9WaTQ0Q2JidkFrRnJ1eDl4a0EwcUJOalYtUFFVM1o0WlhTV21IY29qWXp6WWNZekVnZWcwRkRFTHpZZHBYY0xpTDB1NXczQTU4ZndiTVdyRA?oc=5
74ca4b67a11ba8e0e0a77eee62a2b5cd,2023-12-31,radarlamongan.jawapos.com,"Sering Fasilitasi UMKM, Kinerja Bank Daerah Lamongan Menggembirakan, Segini Asetnya di Tutup Tahun 2023 - radarlamongan.jawapos.com",UMKM,K - Jasa Keuangan dan Asuransi,"Sering Fasilitasi UMKM, Kinerja Bank Daerah Lamongan Menggembirakan, Segini Asetnya di Tutup Tahun 2023 radarlamongan.jawapos.com",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPMU1mMmFDNnk0TnUtSWc0RHhUV0R3NUxLUV95TDVvVVNVbXpxZWhTVGROeWNlbDZJbVhWVy01cmN4aF9pUGZRc0RjRWVyazNScWNZNnN0dklMemNKeG1ack16cVlBRUNqcmh1cDc1T3lwQWFVNVM4MFQ4ajRucDJBSW1zRGVzenBEbjhPWG10c25Sa0RVMTBkWGhVWHBpMUZwdUxuTW5BWFJVb2NXR2M3SFZ5R2lycG0wSmJXUXRCYWprT281WEppRy1oS1lUVFVDTlVObjlLQzJVbnlOWWhkYVphT1dpalN5VVpz0gHwAUFVX3lxTFBZTTR1dlZKTGVqTkFYRTRjZlUzV2hXaVEzcktiMzNNMk4zd0wwM3VMU1pBNHJSQ0MwUmpaWjdOYmhNQUtlQ2xJamFPejNDNWZ4SzZlUUJDQ2M0X2c3NzFIdEc0dDJwR29CZkNxWFE2cnZXRUhzNWVtZmJoclpXeG5GU0FnSXViWlpuU1BQd1A3YjNhZDFzWW9xdkNIdWFFSU9WaTQ0Q2JidkFrRnJ1eDl4a0EwcUJOalYtUFFVM1o0WlhTV21IY29qWXp6WWNZekVnZWcwRkRFTHpZZHBYY0xpTDB1NXczQTU4ZndiTVdyRA?oc=5
5cf3ff05afda64594dcd643414a9d4da,2023-12-29,Kumparan.com,"Terima Keluhan Nelayan Lamongan, Anies Tawarkan Sejumlah Perubahan Kebijakan - kumparan.com - Kumparan.com",Perikanan,"A - Pertanian, Kehutanan, dan Perikanan","Terima Keluhan Nelayan Lamongan, Anies Tawarkan Sejumlah Perubahan Kebijakan - kumparan.com Kumparan.com",https://news.google.com/rss/articles/CBMivgFBVV95cUxOMEM2VHV0VS1QVl9NcVFPRmZHaVlVOXpqVmVTOUNhbHlHOEF2Rno2NnFNWGtYNGhyNUxYd0loQWRvejZqd2JPNDJFNTN6VTQ5SWg5dkExQXF5ZWhWQWZneDc5YVNaUHI0X0hkM09BWDF4d1puQ0pFTG5HN252X2Fkb2YzU25PMXg5dU9GcWdlbkE3Z0lBNlAxcnZLU0RoRmZQVEFYRk41N2xkcWxuclk3RUhqVVlNUFNvTkJYRTVR0gHGAUFVX3lxTE1ZcXJXTnQ3RjR2UUFvY2pXN21zMU9NWE96cGlGX2o0c1p3c3ozWDE0X2FvanpzdjhseVltV0RzQVlOaF9SU3BUdTI1Yko2dkhZRzJlckphQXJqbXpjbXprWG5fNlJ2QlhSSTVEZEVLMk55UVc0YUk3QVJCcUFfQ0JVSXl4cm5XRndIMHFFY3RGc2FqOGhaV2xNOHBmVVVvN1h0Umw1TVNSZEpnMXU3WWQ2LUpubEpRMFBiOVVEZmhZdGNPVnd4Zw?oc=5
a69d4be51999be01c7c8539f654767bd,2023-12-28,Radar Lamongan,"Jalan Mantap dan Alus Lamongan Berkelanjutan, 25 Jalan Ini Sudah Diperbaiki selama 2023 - Radar Lamongan",Infrastruktur,F - Konstruksi,"Jalan Mantap dan Alus Lamongan Berkelanjutan, 25 Jalan Ini Sudah Diperbaiki selama 2023 Radar Lamongan",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOREZyd1BGOGZjT3lfWGNnX3lMM24wNWNqMzhwS0JFSk5LaGdKd2NfMHVvRXpxRDUtdEVpcF9jQmJvNml0V2J5YWEtTXZxQXZrb3lqVV93X2FvbkpsT3ZiNzR0QjBYUWFaek9nLTBKVWV4czlEbERGZnV6OE1DY0l1V2NUUEw2RGxZdjlIeERidFc5bHZWd2c1cVFYY2NpUks5WWpCWWdPZmxqMjRidWM5QmlxZS1IamRiNEFXM3lFVlZiNkdnRTZ3R21tY3VTSG9UNGoxX3MzVl9xRkh30gHiAUFVX3lxTFA2Z1ZZY3hPOEtRc01ZWUtQWXllNHlFU213ZFFEcVAwbHk2T1U0RmVXTGI5NTdDTHlDdG80MW5nYlBqaE1PRjN5NDRPUzUtZUI4TDJwNXVLT0ZLNkhyWlVOYTdnU21PZHliQWwxSGlkcHRnazRZNTF4YU81YWQ1Y1cyRjhZbENqckRyVk1fcG9zR2phaGludlhfLTRnaU11dnoyYXFPR1JOd05QVnRnTENrN0pLX0EyeTZveVBRanljOFhob0ZTNUZXSUNOUXBOY19EbV91R3lxMGx5VnVPN2t0bHc?oc=5
b4ef806eae5f6f159e351bfa2058f369,2023-12-28,radarlamongan.jawapos.com,"Jalan Mantap dan Alus Lamongan Berkelanjutan, 25 Jalan Ini Sudah Diperbaiki selama 2023 - radarlamongan.jawapos.com",Infrastruktur,F - Konstruksi,"Jalan Mantap dan Alus Lamongan Berkelanjutan, 25 Jalan Ini Sudah Diperbaiki selama 2023 radarlamongan.jawapos.com",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOREZyd1BGOGZjT3lfWGNnX3lMM24wNWNqMzhwS0JFSk5LaGdKd2NfMHVvRXpxRDUtdEVpcF9jQmJvNml0V2J5YWEtTXZxQXZrb3lqVV93X2FvbkpsT3ZiNzR0QjBYUWFaek9nLTBKVWV4czlEbERGZnV6OE1DY0l1V2NUUEw2RGxZdjlIeERidFc5bHZWd2c1cVFYY2NpUks5WWpCWWdPZmxqMjRidWM5QmlxZS1IamRiNEFXM3lFVlZiNkdnRTZ3R21tY3VTSG9UNGoxX3MzVl9xRkh30gHiAUFVX3lxTFA2Z1ZZY3hPOEtRc01ZWUtQWXllNHlFU213ZFFEcVAwbHk2T1U0RmVXTGI5NTdDTHlDdG80MW5nYlBqaE1PRjN5NDRPUzUtZUI4TDJwNXVLT0ZLNkhyWlVOYTdnU21PZHliQWwxSGlkcHRnazRZNTF4YU81YWQ1Y1cyRjhZbENqckRyVk1fcG9zR2phaGludlhfLTRnaU11dnoyYXFPR1JOd05QVnRnTENrN0pLX0EyeTZveVBRanljOFhob0ZTNUZXSUNOUXBOY19EbV91R3lxMGx5VnVPN2t0bHc?oc=5
a7315fdb7036b41b887906a15d6f639e,2023-12-16,TIMES Indonesia,RSUD dr Soegiri Lamongan Sudah Antisipasi Pasien Covid-19 Varian Eris - TIMES Indonesia,Ekonomi Umum,Q - Jasa Kesehatan dan Kegiatan Sosial,RSUD dr Soegiri Lamongan Sudah Antisipasi Pasien Covid-19 Varian Eris TIMES Indonesia,https://news.google.com/rss/articles/CBMivgFBVV95cUxNeHc0Rl9aR3diR19HLXZsVEc3SUlEaVRoTS1nS0dmZzZfR1c5WVlwdEhKTC1TaDBKMXlYRjU2d2hBdTZWUG9DWEpHTzdBeExLZTZJcm9CU04yaDJFSmticmtTYTk1c2wxd1pINGNGVWc3S3pQNEwzOUJGWXBnUU84OExrLUY0dGRIMlViMHR1OFBocHpVVHZjVEdydENlUzR1UzBMT3JDNEVRQ1JmdjRQYmEtTzhaRl9scklCLXpn?oc=5
593edcdc2f10920728483b561585092f,2023-12-15,Radar Lamongan,Pembangunan Stadion Surajaya Lamongan Memerlukan Waktu 13 Bulan - Radar Lamongan,Infrastruktur,F - Konstruksi,Pembangunan Stadion Surajaya Lamongan Memerlukan Waktu 13 Bulan Radar Lamongan,https://news.google.com/rss/articles/CBMivgFBVV95cUxQaDhRb2V0UGpDaFFHMXdBbC1XZnNKS0ViTVpuY196RlZvaHREa05rTGRKMFliUG45ZTA2TzQ5OFVpOHVycmN2UEJwUGFBa0xWZ2hJRE5fdlcwNEV0aXV6am1vemxHTFdJLTVaWWIxRThRdWFZVHVNQjNhLTNidGRFVDRmUEI3RmdXUUhNNXVPRWJqa250d3hhdGU2Sm00V2paTDlicGxkb1NKNE9XSVhMOW43VG85UzdmbENXODBR0gHDAUFVX3lxTE5LWDBiWDliT0FSU3NtQWFjZVZVOFEwc2NkaXpsTUZ6ZXRVanFTSlNTTmVLRDJxOElpb2FaVHRKb2pZWkMyZzdCM0xob2ZtN1dHVVFCT1l6bllfMFBwZmM4N3o3YTdOMDdWWlo2dlNkVkFPQ1EyWEVLRDZVdnYyS05uUF90Qm5lUWxBREVyaHZXSkVhRDBQR3VmVWxWV3Z6Zi01US1lOVFfaWRmN2xnMjBJck5TTzJkT3hIc1hETVNvLUVDQQ?oc=5
deaba1fc6b8d30a95f8e636d17e1eca9,2023-12-15,radarlamongan.jawapos.com,Pembangunan Stadion Surajaya Lamongan Memerlukan Waktu 13 Bulan - radarlamongan.jawapos.com,Infrastruktur,F - Konstruksi,Pembangunan Stadion Surajaya Lamongan Memerlukan Waktu 13 Bulan radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxQaDhRb2V0UGpDaFFHMXdBbC1XZnNKS0ViTVpuY196RlZvaHREa05rTGRKMFliUG45ZTA2TzQ5OFVpOHVycmN2UEJwUGFBa0xWZ2hJRE5fdlcwNEV0aXV6am1vemxHTFdJLTVaWWIxRThRdWFZVHVNQjNhLTNidGRFVDRmUEI3RmdXUUhNNXVPRWJqa250d3hhdGU2Sm00V2paTDlicGxkb1NKNE9XSVhMOW43VG85UzdmbENXODBR0gHDAUFVX3lxTE5LWDBiWDliT0FSU3NtQWFjZVZVOFEwc2NkaXpsTUZ6ZXRVanFTSlNTTmVLRDJxOElpb2FaVHRKb2pZWkMyZzdCM0xob2ZtN1dHVVFCT1l6bllfMFBwZmM4N3o3YTdOMDdWWlo2dlNkVkFPQ1EyWEVLRDZVdnYyS05uUF90Qm5lUWxBREVyaHZXSkVhRDBQR3VmVWxWV3Z6Zi01US1lOVFfaWRmN2xnMjBJck5TTzJkT3hIc1hETVNvLUVDQQ?oc=5
713852656cc4274ed54e1875f14f251a,2023-11-09,jatim.tribunnews.com,"Dana BK Prov Tak Cair, Proyek Jalan & Jembatan Rp 60 M di PU Bina Marga Lamongan Batal Dilaksanakan - jatim.tribunnews.com",Infrastruktur,F - Konstruksi,"Dana BK Prov Tak Cair, Proyek Jalan & Jembatan Rp 60 M di PU Bina Marga Lamongan Batal Dilaksanakan jatim.tribunnews.com",https://news.google.com/rss/articles/CBMizwFBVV95cUxNUVJrVXg1RG1ZQkFqQkYwdzBLY1dCT2xzbGsybmJWTUMyNzJwcjBJRC12U3RFUS0yUVdRS2RQdThqTkd6ZVdxSUtxekZHdFZma2I2R1l0QlNQT1NscnFtdWFWNWNlTEFwYUlkMDh4VVh3VklWd3pOcERfaFJaTUVSbDFRRnEydWJZbnVZejE4bmdkR1lOdGxlemU4VVdTMEtneU95WjU4Sjh4RE5NWi1FcTFhaGRwa3BrM0dSazhEMzZwR1VXVzdIY18waDRCYzQ?oc=5
f4e5cd4b902e114930f0741957cfcace,2023-10-16,Radar Gresik,Puskesmas Mantup Lamongan Juara 2 Nasional Transformasi Mutu Layanan BPJS Kesehatan - Radar Gresik,Ekonomi Umum,Q - Jasa Kesehatan dan Kegiatan Sosial,Puskesmas Mantup Lamongan Juara 2 Nasional Transformasi Mutu Layanan BPJS Kesehatan Radar Gresik,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNRm9YRjliUERDR1czdC1MWEN5RDNBVjlndnR5R0JDaENHTXV3ZUdWenJDQ0VlZGJSai1GNDhNWHBUa1pjVGo3Zm43RHFCakxPZ2NkeFpnQTB3R2VoM3RIWUZSMnM4NkZScnB5UE95VWhuVmRQX1cyT29qaDNUcUpJUDZXdEFCZjd6a0tCc25lSnliWWRjdTJOQWZWVUE0N3J5QzJ2SURSakZlVUFGOTFxOW8yZUVISEIxTUtxUTdLOGIteFEtZFRGRTJsZWpndkRm0gHWAUFVX3lxTFA5Z2hFU2VkQ3BaU2pnWnl5OUd6aGpFekdyTGlBXzNhT09EbkowcEdvaFZpWHhGMW4wY1R0WjVONVd1N0JnMlZZaWVSRjRKal9sNnZHMHNwWXlreDdsMmk4OTJuTURHbjJNbHI3WWpqck5HeVVtZ1FXdTJkZURfTFkyUnh3V0toMmxhMEtwSkpOZjd5M2ZLLVJTVzU2Y0JuMWNONVlhazliMVM3TTRmV3Rzci01WEhuWTg3dFlHRmR0ZngySWtLUmtJUi05RU4wZ0xWRGlWalE?oc=5
0a810a04e57d8ef7da33b910b6273be7,2023-09-22,Kumparan.com,Tempat Pelelangan Ikan Sebagai Sentra Perikanan di Brondong - kumparan.com - Kumparan.com,Perikanan,"A - Pertanian, Kehutanan, dan Perikanan",Tempat Pelelangan Ikan Sebagai Sentra Perikanan di Brondong - kumparan.com Kumparan.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPUE1NTDR2LVJTTHY1RXdSVmlSTTljY3JwWEpIWlk0VWJCekw3bDZsak1vVktCdmcyVDJoWjl0MTJ2U05sdnFSYVRidFYyODFBT1Y2c3ZMRFp3WGI5bVlkTHV5ZUViWEJIZG9nX01zWmw2UzJGeUFQek1Bdk45LThvY2VjOEg3RlB5dDNOdTVlYmtZT3VzOERodmJTejN5bUhHZ3hmSERsczg4d9IBsgFBVV95cUxOa25Ua0JPYkFqZ2hDWmlqaWNZNWw0V3gyQ18ybkotdW1vSTlLT2xTaFlnTFQ3T19pSmJ0WFFFdlRvdllpbTgwVHhMd0RqWDYyQlJETUxXbS1UdnFtdEZqblBlRDZ5YWxDTi1KOHNiYjFiMF9sT1ZPZnBnSzc5SUNOUWFLRW9QWFFtUmV5cy01R3NGNU8zWEl3Z2hFYXNBRmpNc0JBYklMOEFhc1ZQN0xDUGNR?oc=5
3ad03b772ac3cca9c9cb92e6ab7896bc,2023-09-02,beritajatim.com,"Berada di Sydney Australia, Mahasiswa Ini Ikuti Ujian Skripsi di Unisla Lamongan Lewat Daring - beritajatim.com",Ekonomi Umum,P - Jasa Pendidikan,"Berada di Sydney Australia, Mahasiswa Ini Ikuti Ujian Skripsi di Unisla Lamongan Lewat Daring beritajatim.com",https://news.google.com/rss/articles/CBMitwFBVV95cUxNWkFJSGc4Ykl3UnpkbXNfZWVPWmFjdmtBZmQyYlV4M2VyWWZWVFpndzJ1Q2hWbUg5Q1U0aHpkSXMwWVZvREI2WUQ3OXhQd1BoNU8zVnJTbEZ1MkNsWWxWTzlXa1RBdlZzb05JR3ItRFVjRDd6SmtDbGhqRjF1d0NiS2FYMi11NzNTZ1JNOG9YMzdMM2FMS3VpV01BeS1oQWZwNXFRWEVLWGFkWGZSWnNyVnVSREpVZzg?oc=5
046adfd11903f196d77605de0d5edae7,2023-08-10,Kompas.com,"Kodim 0812 Lamongan Olah Sampah Plastik Jadi ""Paving Block"" - Kompas.com",Ekonomi Umum,"E - Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","Kodim 0812 Lamongan Olah Sampah Plastik Jadi ""Paving Block"" Kompas.com",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOeTV3b0NMNlN2R2xhTFEzcGlIVy13TUU4Zmd2cWNrY1MycllIMnBQZ1JvbTBHaEtWSzlSaFFXd2N6ZkhFUGhUSEJsRm1fNkRoUG9JTWVoZGNjZGdvN25IaUlTdktPOGpvVWRrOW1FQVp6bDUzVTNuaFlnb25oelVjdlBJNHNRdGltNEpISndES2hkZXFnQjAySXZkMWJmR0ZNUnJjWlp0alhycFNtb216Um9xS21Oekp5MXhv?oc=5
ec7c79980b1c3ca7a4ac7894cd71dd85,2023-08-01,beritajatim.com,100 Pelaku UMKM Lamongan Ikuti Sosialisasi Legalitas Usaha - beritajatim.com,UMKM,Belum Teridentifikasi,100 Pelaku UMKM Lamongan Ikuti Sosialisasi Legalitas Usaha beritajatim.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxNdWdUdXRadGRNWUNpdVV6cHc2TTIzZDZNTDVsRFVsbmQ5N1Joci05OGJOa0Q0RHZ2d1FsclRZMlV3MkROYmlSdkZiQWpkZWlua0ZCLWRKMFVYQnEtb0VkNVZyTUdEMnVvS0cteGV2SGpUcG05ZHB4WnhZWXM4aWtmbUM1SmxXRmg1LXc?oc=5
cc9c7d071a3676ae1b6615e8ca741e0b,2023-07-13,Kumparan.com,Sistem Pemerintahan Pelayanan Publik Kabupaten Lamongan - kumparan.com - Kumparan.com,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Sistem Pemerintahan Pelayanan Publik Kabupaten Lamongan - kumparan.com Kumparan.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNc3U1dHNHSE82Q2FNUUdLUXpiUE5MSGxSSWhTTXlpS0pocmxBejYyMVc3NGhjZEZyTmFCWGZ3Nlo0QV9ST3dTSTd1ajRPMUtDQkVrOHMya21OT19wVkQwdnp4YnFCQTFPN2phVGpEQk50am5naU5DV1RSMkF1NTk3bzZWdlpzSTFwSlFLaW0xQnh2NG1UOEo4U1lSMnhiWFQ0YmhzZ3pxOUVyeXBGS0hTU9IBuAFBVV95cUxQY2Z0LUtmbm1QU0I2eU1ib1l2VnI2R0hMblFZQ2FwVHV0bk9qWXMxNGtLSVZDUGppanFMaU9XZWNMbDMzTkc3WVprUHhuUVVYd3ZSQzZ0MlNMNEdEUnpDSmJuYmNZbWtPdE5DMXBVOHNBMnNSYm5XWlZYak1VbFU0bGlNRjBTTEhxM2ptMUFyMy1sYk01VmE4aTF2RnROeHpZSFNkbWZfRjZCVHFjMkd5eXFqaEwtUjYw?oc=5
060c9e421387eeab4e194fb4763e78de,2023-05-29,Antara News jatim,Bank Jatim bantu peningkatkan ekonomi pelaku usaha di Lamongan dan Lumajang - Antara News jatim,UMKM,K - Jasa Keuangan dan Asuransi,Bank Jatim bantu peningkatkan ekonomi pelaku usaha di Lamongan dan Lumajang Antara News jatim,https://news.google.com/rss/articles/CBMiugFBVV95cUxQRHBFM2ZHMHNjWHk5bzhvMWhfTmFtc2dKWEFoajBCR1B0UDd1TXhFSkFzbHU1aDkyVkh3eXVHRUFlMy1obHYzNXk0RkhQTlFmV0FXUWRwOHVTVnQ1RkpZRVdwZ29kS2ZOYVlxRnRpWk41djBoYXA5VkVjekFwX3lMNHlEVFAxYVlBNUhXb2dodWFwdkNKcHQzUmNKbUVuWTBfbGw5ek96dUN3Q3hvdlhZZVhsWTcxRlVEVXfSAb8BQVVfeXFMTVZGVDhBVkc3ZURuOERaZHViU2hUVlhRREhuWmViMzgyQVB6QzZEbDBpT0pqSTluWUdNNV93MjZreWYzS2d6T1p6V19WcUd0RzdlQVoyNHg0MDdUSk9ESmFNQ0dWbng2VTN2VV9TUjdiamNYb2Mxdkh6TG9jdkh1aUxxQ1BYNE5Pb1pxZWFSTXNJaGpsTGFYR01EbWlMUUthVGJpRVIzTzR5MFlhVkREbWpiVkthTkdOSTN1c2M4aW8?oc=5
d7185278c132d8ddf80ae46a8ce8bab8,2023-05-24,Surya.co.id,"Kiai Aziz Jadi Ketua Terlama MUI Lamongan, Kaji Yes Ajak Membangun Ekosistem Industri Halal - Surya.co.id",Industri,C - Industri Pengolahan,"Kiai Aziz Jadi Ketua Terlama MUI Lamongan, Kaji Yes Ajak Membangun Ekosistem Industri Halal Surya.co.id",https://news.google.com/rss/articles/CBMizgFBVV95cUxPNldGaDZKWUJCdVpiMlhBNE10d2lxR0ZZcjF1RU9JdFdzeGt0emFmckxDSkZQTFk1b1ZpSUcwOUJyRE1PS2xfS3JiUU5naUNieExNRXFRNU9ORmtFcWlOVjdNTWtOeEI1V093QnlrWFVlNzBIVW5WTVhMcUtOdjZ2THB4cERYYm9OeXQ5bFVIWWRMS2lfQmQ2bkhZa3FtU0dYYUhJV3l4dmoyU0R1MzB2YS1ZQklUZXZJeml2MmdtN1RWakZzWVVYZDh4TkdKUQ?oc=5
05654a39bacbf694a19c88060c1162f0,2023-05-24,surabaya.tribunnews.com,"Kiai Aziz Jadi Ketua Terlama MUI Lamongan, Kaji Yes Ajak Membangun Ekosistem Industri Halal - surabaya.tribunnews.com",Industri,C - Industri Pengolahan,"Kiai Aziz Jadi Ketua Terlama MUI Lamongan, Kaji Yes Ajak Membangun Ekosistem Industri Halal surabaya.tribunnews.com",https://news.google.com/rss/articles/CBMizgFBVV95cUxPNldGaDZKWUJCdVpiMlhBNE10d2lxR0ZZcjF1RU9JdFdzeGt0emFmckxDSkZQTFk1b1ZpSUcwOUJyRE1PS2xfS3JiUU5naUNieExNRXFRNU9ORmtFcWlOVjdNTWtOeEI1V093QnlrWFVlNzBIVW5WTVhMcUtOdjZ2THB4cERYYm9OeXQ5bFVIWWRMS2lfQmQ2bkhZa3FtU0dYYUhJV3l4dmoyU0R1MzB2YS1ZQklUZXZJeml2MmdtN1RWakZzWVVYZDh4TkdKUQ?oc=5
3b6be959989d304dc401e281dc7f223b,2023-03-22,beritajatim.com,Guru Ngaji Hingga Rohaniawan di Lamongan Terima Insentif - beritajatim.com,Ekonomi Umum,P - Jasa Pendidikan,Guru Ngaji Hingga Rohaniawan di Lamongan Terima Insentif beritajatim.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxPWlV4WFRnV2Fua0Q5bEtuT3MwNXdyZ2NrcWd6Q3lBRmR4RlFOZjZ6VTBqNE53cVM0eEhFVGVlZTJqMllBVGJJX2VfSTRaQWM5QVdGVTd0YkxVNTEzTnhaaHo3aUhtaExEcmJFSDdEdWxibG1yeHBFOEg3cFRfQ3JrNTdhTUdKNWM?oc=5
fc7989660ffb9518d6afea5ca27abe8c,2023-02-10,detikcom,Melihat Kampung Jekikrek di Lamongan yang Eksis Produksi Mainan Tradisional - detikcom,Industri,C - Industri Pengolahan,Melihat Kampung Jekikrek di Lamongan yang Eksis Produksi Mainan Tradisional detikcom,https://news.google.com/rss/articles/CBMivAFBVV95cUxQUFJTVE8xUlI1eVdxMWNMZEFORnBGLVdveWIxb3NVTE8zem5sMmVuVXdYT1hEaS0wd0dTRHJoc2JCQzhEeTNzMzA0b0VXeGlfcDRiTUM2REdxakJXSzZoeWUycmM0V1ZsZlB0djBYUlBoUENVOUM2MVo4bDdQUmRPdXpoNG5iU2F3MnFfZjluZGtNTmM5ekVEazZ4S25RUkRTbDBSMXgxUlFzQk1YaUcxZXJ1ZTlrZm9scVpGQ9IBwgFBVV95cUxPeFpnV0d4eFQyMEM2aGlRcWVKQnBDNFV1NUhJNjJtVkY3cFRkOUJYNXYzMWZhVGtJWU5MLW55cjJKbHYydGFNeHZaeEhxNmRqVkZBZXY5UXV6M1FUaV9YMmRNMDVCSFFEMzNONEFYZU13Qk9wUnFMNnVZMGVKVE1HQ1I5U2Rlb2lhelk0QjlHdFlFa0RpRkFod2UwQnRzeEpjcDJfVll4YzZpblRKMUxudlVySnRrd2FJZEtBeDJZLWxkZw?oc=5
437c12f0a3d81a581c0cf5ffa7d7c91a,2023-02-04,beritajatim.com,"Monitor Harga dan Pasokan Bahan Pokok, Pemkab Lamongan Gelar Operasi Pasar - beritajatim.com",Harga dan Inflasi,G - Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,"Monitor Harga dan Pasokan Bahan Pokok, Pemkab Lamongan Gelar Operasi Pasar beritajatim.com",https://news.google.com/rss/articles/CBMingFBVV95cUxOXzZHRmxBYjZaQnNHS0x2ZGVybFhxSU9VMkhJS0ZXU1FPTTZZdHk1T3NKYWZOVkMxYUlmNXVLS0dyb0RfODlZWHlwcFk0V1NOV2hiQVBrWnRERUEtd3RWQTgtWkxLOFRTQVhlLVJUYzl2YlVXeTEtb044WlJZSmJ4LUVlT1FwZXdzYjZOTmMwajY3ZEdyZV9zam1Fb0F1dw?oc=5
4b52478ba2c558140b1e5fde6bba0108,2023-01-26,Kompas.com,Lamongan Ekspor Perdana Produk UMKM dari Camilan hingga Alas Kaki pada 2023 - Kompas.com,UMKM,Belum Teridentifikasi,Lamongan Ekspor Perdana Produk UMKM dari Camilan hingga Alas Kaki pada 2023 Kompas.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOUVZwMGI3Ymh3WmlnVHBWWDViNHJKcUd5YkMtVS1KVXpQRHZSNEdXRXNRNVNJQ0JHdlZRQ3NiWHRaUXc2S0c4V0pITTFTMElMSjRVc1E3Q2RXdDVxUUhXeWx0N19QSEdHR0FmTW9tZFltUTJQR3hUYUNyQkdnNWdFVkt0Y2JyNVZtRXlSbjhiMURIYWJYVnczQUktNVFjSTdpSllOZUwwa3NMeVdNSU9QMTQtandMNk1pd1RmRTBSeWdmUG9XWWdHbFcxRGJXUWtO?oc=5
